DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
BOOKKEEPER,3,66.66666666666667,NaiveBayes,BestFirst(Bi-directional),SyntheticMinorityOversampling,0.14285714285714285,0.018518518518518517,0.7618872998410953,-0.0019980019980015153,1.0,6.0,297.0,53.0
BOOKKEEPER,3,66.66666666666667,IBk,BestFirst(Bi-directional),SyntheticMinorityOversampling,0.2261904761904762,0.35185185185185186,0.6544432220999877,0.11180773249738778,19.0,65.0,238.0,35.0
BOOKKEEPER,4,73.96408839779005,RandomForest,None,None,0.3783783783783784,0.2916666666666667,0.725588905775076,0.2458147615203738,14.0,23.0,306.0,34.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,None,None,0.4,0.041666666666666664,0.8530268490374874,0.05271524537203193,2.0,3.0,326.0,46.0
BOOKKEEPER,4,73.96408839779005,IBk,None,None,0.27906976744186046,0.25,0.6716058763931104,0.16302727061864233,12.0,31.0,298.0,36.0
BOOKKEEPER,4,73.96408839779005,RandomForest,BestFirst(Backward),None,0.39473684210526316,0.3125,0.7098847517730497,0.26628206019323003,15.0,23.0,306.0,33.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,BestFirst(Backward),None,0.5,0.0625,0.8549898682877406,0.08522899605702162,3.0,3.0,326.0,45.0
BOOKKEEPER,4,73.96408839779005,IBk,BestFirst(Backward),None,0.3333333333333333,0.3333333333333333,0.6980433130699089,0.23606889564336372,16.0,32.0,297.0,32.0
BOOKKEEPER,4,73.96408839779005,RandomForest,BestFirst(Forward),None,0.3888888888888889,0.2916666666666667,0.7200797872340425,0.2516659577484759,14.0,22.0,307.0,34.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,BestFirst(Forward),None,0.6666666666666666,0.08333333333333333,0.857079533941236,0.12334445455464563,4.0,2.0,327.0,44.0
BOOKKEEPER,4,73.96408839779005,IBk,BestFirst(Forward),None,0.29545454545454547,0.2708333333333333,0.678539766970618,0.18312541037426136,13.0,31.0,298.0,35.0
BOOKKEEPER,4,73.96408839779005,RandomForest,BestFirst(Bi-directional),None,0.4444444444444444,0.3333333333333333,0.7199848024316109,0.3051183893378703,16.0,20.0,309.0,32.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,BestFirst(Bi-directional),None,0.5714285714285714,0.08333333333333333,0.8442249240121581,0.11683197926531393,4.0,3.0,326.0,44.0
BOOKKEEPER,4,73.96408839779005,IBk,BestFirst(Bi-directional),None,0.2682926829268293,0.22916666666666666,0.659257852077001,0.14714522065030242,11.0,30.0,299.0,37.0
BOOKKEEPER,4,73.96408839779005,RandomForest,None,OverSampling,0.3108108108108108,0.4791666666666667,0.6909511144883486,0.26325533556184116,23.0,51.0,278.0,25.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,None,OverSampling,0.3333333333333333,0.0625,0.7484802431610942,0.06778181818181808,3.0,6.0,323.0,45.0
BOOKKEEPER,4,73.96408839779005,IBk,None,OverSampling,0.2328767123287671,0.3541666666666667,0.6526722391084093,0.1504830479939912,17.0,56.0,273.0,31.0
BOOKKEEPER,4,73.96408839779005,RandomForest,None,UnderSampling,0.26126126126126126,0.6041666666666666,0.7218211752786221,0.22744334205774344,29.0,82.0,247.0,19.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,None,UnderSampling,0.375,0.0625,0.7527545592705167,0.07343688556822672,3.0,5.0,324.0,45.0
BOOKKEEPER,4,73.96408839779005,IBk,None,UnderSampling,0.21666666666666667,0.5416666666666666,0.6631205673758865,0.1560135865369769,26.0,94.0,235.0,22.0
BOOKKEEPER,4,73.96408839779005,RandomForest,None,SyntheticMinorityOversampling,0.37037037037037035,0.4166666666666667,0.7131458966565349,0.2974451457769762,20.0,34.0,295.0,28.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,None,SyntheticMinorityOversampling,0.4,0.041666666666666664,0.8519820162107397,0.05271524537203193,2.0,3.0,326.0,46.0
BOOKKEEPER,4,73.96408839779005,IBk,None,SyntheticMinorityOversampling,0.2826086956521739,0.2708333333333333,0.677716565349544,0.17361872219715002,13.0,33.0,296.0,35.0
BOOKKEEPER,4,73.96408839779005,RandomForest,BestFirst(Backward),OverSampling,0.2676056338028169,0.3958333333333333,0.6770200101317123,0.1973874418482403,19.0,52.0,277.0,29.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,BestFirst(Backward),OverSampling,0.3684210526315789,0.14583333333333334,0.7494934143870314,0.14738638788137412,7.0,12.0,317.0,41.0
BOOKKEEPER,4,73.96408839779005,IBk,BestFirst(Backward),OverSampling,0.2972972972972973,0.4583333333333333,0.7098847517730497,0.2438673180766265,22.0,52.0,277.0,26.0
BOOKKEEPER,4,73.96408839779005,RandomForest,BestFirst(Backward),UnderSampling,0.22115384615384615,0.4791666666666667,0.7036157548125633,0.15549450549450541,23.0,81.0,248.0,25.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,BestFirst(Backward),UnderSampling,0.35294117647058826,0.125,0.7554457953394124,0.12643728413413202,6.0,11.0,318.0,42.0
BOOKKEEPER,4,73.96408839779005,IBk,BestFirst(Backward),UnderSampling,0.2231404958677686,0.5625,0.6710676291793313,0.16780236865846407,27.0,94.0,235.0,21.0
BOOKKEEPER,4,73.96408839779005,RandomForest,BestFirst(Backward),SyntheticMinorityOversampling,0.35294117647058826,0.375,0.7129559270516718,0.26755481543158455,18.0,33.0,296.0,30.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,BestFirst(Backward),SyntheticMinorityOversampling,0.5555555555555556,0.10416666666666667,0.85612968591692,0.14089696969696938,5.0,4.0,325.0,43.0
BOOKKEEPER,4,73.96408839779005,IBk,BestFirst(Backward),SyntheticMinorityOversampling,0.3333333333333333,0.375,0.7070035460992907,0.2521190261496845,18.0,36.0,293.0,30.0
BOOKKEEPER,4,73.96408839779005,RandomForest,BestFirst(Forward),OverSampling,0.2916666666666667,0.4375,0.6881015704154002,0.23278021289918607,21.0,51.0,278.0,27.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,BestFirst(Forward),OverSampling,0.35294117647058826,0.125,0.7297049138804458,0.12643728413413202,6.0,11.0,318.0,42.0
BOOKKEEPER,4,73.96408839779005,IBk,BestFirst(Forward),OverSampling,0.265625,0.3541666666666667,0.6755635764944276,0.18497782705099786,17.0,47.0,282.0,31.0
BOOKKEEPER,4,73.96408839779005,RandomForest,BestFirst(Forward),UnderSampling,0.2571428571428571,0.5625,0.7163437183383992,0.21591983361694078,27.0,78.0,251.0,21.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,BestFirst(Forward),UnderSampling,0.35294117647058826,0.125,0.7373986828774063,0.12643728413413202,6.0,11.0,318.0,42.0
BOOKKEEPER,4,73.96408839779005,IBk,BestFirst(Forward),UnderSampling,0.21367521367521367,0.5208333333333334,0.6594161600810537,0.1494516704922214,25.0,92.0,237.0,23.0
BOOKKEEPER,4,73.96408839779005,RandomForest,BestFirst(Forward),SyntheticMinorityOversampling,0.3333333333333333,0.3541666666666667,0.7159954407294833,0.24430258735004762,17.0,34.0,295.0,31.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,BestFirst(Forward),SyntheticMinorityOversampling,0.625,0.10416666666666667,0.8565096251266464,0.1475619347227684,5.0,3.0,326.0,43.0
BOOKKEEPER,4,73.96408839779005,IBk,BestFirst(Forward),SyntheticMinorityOversampling,0.2916666666666667,0.2916666666666667,0.6819908814589666,0.1883232016210736,14.0,34.0,295.0,34.0
BOOKKEEPER,4,73.96408839779005,RandomForest,BestFirst(Bi-directional),OverSampling,0.2916666666666667,0.4375,0.6848087639311043,0.23278021289918607,21.0,51.0,278.0,27.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,BestFirst(Bi-directional),OverSampling,0.3157894736842105,0.125,0.7186233535967579,0.11521228931086003,6.0,13.0,316.0,42.0
BOOKKEEPER,4,73.96408839779005,IBk,BestFirst(Bi-directional),OverSampling,0.24193548387096775,0.3125,0.6693895643363729,0.15085308857480725,15.0,47.0,282.0,33.0
BOOKKEEPER,4,73.96408839779005,RandomForest,BestFirst(Bi-directional),UnderSampling,0.24761904761904763,0.5416666666666666,0.7081117021276596,0.2000798302556669,26.0,79.0,250.0,22.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,BestFirst(Bi-directional),UnderSampling,0.35294117647058826,0.125,0.724765704154002,0.12643728413413202,6.0,11.0,318.0,42.0
BOOKKEEPER,4,73.96408839779005,IBk,BestFirst(Bi-directional),UnderSampling,0.19672131147540983,0.5,0.6448518237082067,0.1218832334186109,24.0,98.0,231.0,24.0
BOOKKEEPER,4,73.96408839779005,RandomForest,BestFirst(Bi-directional),SyntheticMinorityOversampling,0.37254901960784315,0.3958333333333333,0.7130825734549139,0.2908070435131215,19.0,32.0,297.0,29.0
BOOKKEEPER,4,73.96408839779005,NaiveBayes,BestFirst(Bi-directional),SyntheticMinorityOversampling,0.5714285714285714,0.08333333333333333,0.8515387537993921,0.11683197926531393,4.0,3.0,326.0,44.0
BOOKKEEPER,4,73.96408839779005,IBk,BestFirst(Bi-directional),SyntheticMinorityOversampling,0.2653061224489796,0.2708333333333333,0.6671415906788247,0.1599874470422093,13.0,36.0,293.0,35.0
BOOKKEEPER,5,77.89133942980096,RandomForest,None,None,0.4482758620689655,0.24528301886792453,0.720196057763255,0.24853075617082432,13.0,16.0,342.0,40.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,None,None,0.25,0.018867924528301886,0.8061294402867081,0.01730209103160482,1.0,3.0,355.0,52.0
BOOKKEEPER,5,77.89133942980096,IBk,None,None,0.46875,0.2830188679245283,0.7139506693369875,0.28335922391655843,15.0,17.0,341.0,38.0
BOOKKEEPER,5,77.89133942980096,RandomForest,BestFirst(Backward),None,0.5757575757575758,0.3584905660377358,0.708653947507115,0.380557648831952,19.0,14.0,344.0,34.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,BestFirst(Backward),None,0.3333333333333333,0.018867924528301886,0.7678138505323073,0.022204599524187737,1.0,2.0,356.0,52.0
BOOKKEEPER,5,77.89133942980096,IBk,BestFirst(Backward),None,0.5,0.3018867924528302,0.7187203541688627,0.30941888850141086,16.0,16.0,342.0,37.0
BOOKKEEPER,5,77.89133942980096,RandomForest,BestFirst(Forward),None,0.5757575757575758,0.3584905660377358,0.708653947507115,0.380557648831952,19.0,14.0,344.0,34.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,BestFirst(Forward),None,0.3333333333333333,0.018867924528301886,0.7678138505323073,0.022204599524187737,1.0,2.0,356.0,52.0
BOOKKEEPER,5,77.89133942980096,IBk,BestFirst(Forward),None,0.5,0.3018867924528302,0.7187203541688627,0.30941888850141086,16.0,16.0,342.0,37.0
BOOKKEEPER,5,77.89133942980096,RandomForest,BestFirst(Bi-directional),None,0.5757575757575758,0.3584905660377358,0.708653947507115,0.380557648831952,19.0,14.0,344.0,34.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,BestFirst(Bi-directional),None,0.3333333333333333,0.018867924528301886,0.7678138505323073,0.022204599524187737,1.0,2.0,356.0,52.0
BOOKKEEPER,5,77.89133942980096,IBk,BestFirst(Bi-directional),None,0.5,0.3018867924528302,0.7187203541688627,0.30941888850141086,16.0,16.0,342.0,37.0
BOOKKEEPER,5,77.89133942980096,RandomForest,None,OverSampling,0.3333333333333333,0.4716981132075472,0.697322652050174,0.2821442966545747,25.0,50.0,308.0,28.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,None,OverSampling,0.4,0.03773584905660377,0.8022030146516286,0.04779474858417777,2.0,3.0,355.0,51.0
BOOKKEEPER,5,77.89133942980096,IBk,None,OverSampling,0.29411764705882354,0.37735849056603776,0.6812480236112575,0.2171060367330621,20.0,48.0,310.0,33.0
BOOKKEEPER,5,77.89133942980096,RandomForest,None,UnderSampling,0.3148148148148148,0.6415094339622641,0.7300780014757036,0.30151855709665065,34.0,74.0,284.0,19.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,None,UnderSampling,0.5,0.05660377358490566,0.7985137556656478,0.07749968237835121,3.0,3.0,355.0,50.0
BOOKKEEPER,5,77.89133942980096,IBk,None,UnderSampling,0.24166666666666667,0.5471698113207547,0.687493412037525,0.19043214634397002,29.0,91.0,267.0,24.0
BOOKKEEPER,5,77.89133942980096,RandomForest,None,SyntheticMinorityOversampling,0.40476190476190477,0.32075471698113206,0.700774744387056,0.27525800017344537,17.0,25.0,333.0,36.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,None,SyntheticMinorityOversampling,0.625,0.09433962264150944,0.8091071993253927,0.13466540065227298,5.0,3.0,355.0,48.0
BOOKKEEPER,5,77.89133942980096,IBk,None,SyntheticMinorityOversampling,0.42105263157894735,0.3018867924528302,0.7161905765784758,0.27339466035417825,16.0,22.0,336.0,37.0
BOOKKEEPER,5,77.89133942980096,RandomForest,BestFirst(Backward),OverSampling,0.35135135135135137,0.49056603773584906,0.7042795404237377,0.30500755304038063,26.0,48.0,310.0,27.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,BestFirst(Backward),OverSampling,0.3333333333333333,0.018867924528301886,0.7450985559186255,0.022204599524187737,1.0,2.0,356.0,52.0
BOOKKEEPER,5,77.89133942980096,IBk,BestFirst(Backward),OverSampling,0.3611111111111111,0.49056603773584906,0.7311847791714978,0.31410740004114945,26.0,46.0,312.0,27.0
BOOKKEEPER,5,77.89133942980096,RandomForest,BestFirst(Backward),UnderSampling,0.3018867924528302,0.6037735849056604,0.7297617792769052,0.27845434553619264,32.0,74.0,284.0,21.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,BestFirst(Backward),UnderSampling,0.5,0.03773584905660377,0.6984557815958681,0.053036560448637346,2.0,2.0,356.0,51.0
BOOKKEEPER,5,77.89133942980096,IBk,BestFirst(Backward),UnderSampling,0.27586206896551724,0.6037735849056604,0.7197480763149573,0.24505361859944358,32.0,84.0,274.0,21.0
BOOKKEEPER,5,77.89133942980096,RandomForest,BestFirst(Backward),SyntheticMinorityOversampling,0.44,0.41509433962264153,0.6937915041635923,0.34520562741338773,22.0,28.0,330.0,31.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,BestFirst(Backward),SyntheticMinorityOversampling,0.4,0.03773584905660377,0.7377463897965637,0.04779474858417777,2.0,3.0,355.0,51.0
BOOKKEEPER,5,77.89133942980096,IBk,BestFirst(Backward),SyntheticMinorityOversampling,0.3953488372093023,0.32075471698113206,0.7163223358279751,0.2698148891053926,17.0,26.0,332.0,36.0
BOOKKEEPER,5,77.89133942980096,RandomForest,BestFirst(Forward),OverSampling,0.35135135135135137,0.49056603773584906,0.7042795404237377,0.30500755304038063,26.0,48.0,310.0,27.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,BestFirst(Forward),OverSampling,0.3333333333333333,0.018867924528301886,0.7450985559186255,0.022204599524187737,1.0,2.0,356.0,52.0
BOOKKEEPER,5,77.89133942980096,IBk,BestFirst(Forward),OverSampling,0.3611111111111111,0.49056603773584906,0.7311847791714978,0.31410740004114945,26.0,46.0,312.0,27.0
BOOKKEEPER,5,77.89133942980096,RandomForest,BestFirst(Forward),UnderSampling,0.3018867924528302,0.6037735849056604,0.7297617792769052,0.27845434553619264,32.0,74.0,284.0,21.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,BestFirst(Forward),UnderSampling,0.5,0.03773584905660377,0.6984557815958681,0.053036560448637346,2.0,2.0,356.0,51.0
BOOKKEEPER,5,77.89133942980096,IBk,BestFirst(Forward),UnderSampling,0.27586206896551724,0.6037735849056604,0.7197480763149573,0.24505361859944358,32.0,84.0,274.0,21.0
BOOKKEEPER,5,77.89133942980096,RandomForest,BestFirst(Forward),SyntheticMinorityOversampling,0.44,0.41509433962264153,0.6937915041635923,0.34520562741338773,22.0,28.0,330.0,31.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,BestFirst(Forward),SyntheticMinorityOversampling,0.4,0.03773584905660377,0.7377463897965637,0.04779474858417777,2.0,3.0,355.0,51.0
BOOKKEEPER,5,77.89133942980096,IBk,BestFirst(Forward),SyntheticMinorityOversampling,0.3953488372093023,0.32075471698113206,0.7163223358279751,0.2698148891053926,17.0,26.0,332.0,36.0
BOOKKEEPER,5,77.89133942980096,RandomForest,BestFirst(Bi-directional),OverSampling,0.35135135135135137,0.49056603773584906,0.7042795404237377,0.30500755304038063,26.0,48.0,310.0,27.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,BestFirst(Bi-directional),OverSampling,0.3333333333333333,0.018867924528301886,0.7450985559186255,0.022204599524187737,1.0,2.0,356.0,52.0
BOOKKEEPER,5,77.89133942980096,IBk,BestFirst(Bi-directional),OverSampling,0.3611111111111111,0.49056603773584906,0.7311847791714978,0.31410740004114945,26.0,46.0,312.0,27.0
BOOKKEEPER,5,77.89133942980096,RandomForest,BestFirst(Bi-directional),UnderSampling,0.3018867924528302,0.6037735849056604,0.7297617792769052,0.27845434553619264,32.0,74.0,284.0,21.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,BestFirst(Bi-directional),UnderSampling,0.5,0.03773584905660377,0.6984557815958681,0.053036560448637346,2.0,2.0,356.0,51.0
BOOKKEEPER,5,77.89133942980096,IBk,BestFirst(Bi-directional),UnderSampling,0.27586206896551724,0.6037735849056604,0.7197480763149573,0.24505361859944358,32.0,84.0,274.0,21.0
BOOKKEEPER,5,77.89133942980096,RandomForest,BestFirst(Bi-directional),SyntheticMinorityOversampling,0.44,0.41509433962264153,0.6937915041635923,0.34520562741338773,22.0,28.0,330.0,31.0
BOOKKEEPER,5,77.89133942980096,NaiveBayes,BestFirst(Bi-directional),SyntheticMinorityOversampling,0.4,0.03773584905660377,0.7377463897965637,0.04779474858417777,2.0,3.0,355.0,51.0
BOOKKEEPER,5,77.89133942980096,IBk,BestFirst(Bi-directional),SyntheticMinorityOversampling,0.3953488372093023,0.32075471698113206,0.7163223358279751,0.2698148891053926,17.0,26.0,332.0,36.0
BOOKKEEPER,6,81.3566739606127,RandomForest,None,None,0.6,0.225,0.7475064766839378,0.290958164642375,9.0,6.0,380.0,31.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,None,None,0.5,0.05,0.8052784974093264,0.0751194094659142,2.0,2.0,384.0,38.0
BOOKKEEPER,6,81.3566739606127,IBk,None,None,0.5,0.325,0.7805375647668393,0.34552158549700396,13.0,13.0,373.0,27.0
BOOKKEEPER,6,81.3566739606127,RandomForest,BestFirst(Backward),None,0.38095238095238093,0.2,0.7413860103626942,0.21130585040730704,8.0,13.0,373.0,32.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,BestFirst(Backward),None,0.5,0.025,0.8093264248704664,0.03902549063839341,1.0,1.0,385.0,39.0
BOOKKEEPER,6,81.3566739606127,IBk,BestFirst(Backward),None,0.3103448275862069,0.225,0.7438795336787565,0.1975326881879299,9.0,20.0,366.0,31.0
BOOKKEEPER,6,81.3566739606127,RandomForest,BestFirst(Forward),None,0.38095238095238093,0.2,0.7413860103626942,0.21130585040730704,8.0,13.0,373.0,32.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,BestFirst(Forward),None,0.5,0.025,0.8093264248704664,0.03902549063839341,1.0,1.0,385.0,39.0
BOOKKEEPER,6,81.3566739606127,IBk,BestFirst(Forward),None,0.3103448275862069,0.225,0.7438795336787565,0.1975326881879299,9.0,20.0,366.0,31.0
BOOKKEEPER,6,81.3566739606127,RandomForest,BestFirst(Bi-directional),None,0.38095238095238093,0.2,0.7413860103626942,0.21130585040730704,8.0,13.0,373.0,32.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,BestFirst(Bi-directional),None,0.5,0.025,0.8093264248704664,0.03902549063839341,1.0,1.0,385.0,39.0
BOOKKEEPER,6,81.3566739606127,IBk,BestFirst(Bi-directional),None,0.3103448275862069,0.225,0.7438795336787565,0.1975326881879299,9.0,20.0,366.0,31.0
BOOKKEEPER,6,81.3566739606127,RandomForest,None,OverSampling,0.28,0.35,0.7053756476683938,0.2308677926616192,14.0,36.0,350.0,26.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,None,OverSampling,0.6666666666666666,0.1,0.8089054404145077,0.1531701192718146,4.0,2.0,384.0,36.0
BOOKKEEPER,6,81.3566739606127,IBk,None,OverSampling,0.25,0.35,0.732318652849741,0.20452548330404224,14.0,42.0,344.0,26.0
BOOKKEEPER,6,81.3566739606127,RandomForest,None,UnderSampling,0.25287356321839083,0.55,0.7544041450777202,0.2499681812396586,22.0,65.0,321.0,18.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,None,UnderSampling,0.5454545454545454,0.15,0.7577720207253886,0.20301256835843814,6.0,5.0,381.0,34.0
BOOKKEEPER,6,81.3566739606127,IBk,None,UnderSampling,0.20652173913043478,0.475,0.7167422279792746,0.18063512849893598,19.0,73.0,313.0,21.0
BOOKKEEPER,6,81.3566739606127,RandomForest,None,SyntheticMinorityOversampling,0.45161290322580644,0.35,0.7298575129533679,0.34027227544478844,14.0,17.0,369.0,26.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,None,SyntheticMinorityOversampling,0.7142857142857143,0.125,0.7943976683937823,0.19011406844106415,5.0,2.0,384.0,35.0
BOOKKEEPER,6,81.3566739606127,IBk,None,SyntheticMinorityOversampling,0.4117647058823529,0.35,0.7863341968911917,0.3196778225246495,14.0,20.0,366.0,26.0
BOOKKEEPER,6,81.3566739606127,RandomForest,BestFirst(Backward),OverSampling,0.20689655172413793,0.3,0.6867551813471503,0.15047968093133599,12.0,46.0,340.0,28.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,BestFirst(Backward),OverSampling,0.5,0.075,0.810330310880829,0.10860012554927786,3.0,3.0,383.0,37.0
BOOKKEEPER,6,81.3566739606127,IBk,BestFirst(Backward),OverSampling,0.19672131147540983,0.3,0.7117551813471502,0.1400933256435796,12.0,49.0,337.0,28.0
BOOKKEEPER,6,81.3566739606127,RandomForest,BestFirst(Backward),UnderSampling,0.2391304347826087,0.55,0.7503238341968912,0.23293501391389745,22.0,70.0,316.0,18.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,BestFirst(Backward),UnderSampling,0.35714285714285715,0.125,0.7588082901554404,0.14348382379820862,5.0,9.0,377.0,35.0
BOOKKEEPER,6,81.3566739606127,IBk,BestFirst(Backward),UnderSampling,0.20833333333333334,0.5,0.7235751295336788,0.18624641833810868,20.0,76.0,310.0,20.0
BOOKKEEPER,6,81.3566739606127,RandomForest,BestFirst(Backward),SyntheticMinorityOversampling,0.36363636363636365,0.3,0.7409974093264249,0.2664979970482815,12.0,21.0,365.0,28.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,BestFirst(Backward),SyntheticMinorityOversampling,0.75,0.075,0.7980246113989637,0.12136343899261914,3.0,1.0,385.0,37.0
BOOKKEEPER,6,81.3566739606127,IBk,BestFirst(Backward),SyntheticMinorityOversampling,0.2777777777777778,0.25,0.743490932642487,0.19121236777868175,10.0,26.0,360.0,30.0
BOOKKEEPER,6,81.3566739606127,RandomForest,BestFirst(Forward),OverSampling,0.20689655172413793,0.3,0.6867551813471503,0.15047968093133599,12.0,46.0,340.0,28.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,BestFirst(Forward),OverSampling,0.5,0.075,0.810330310880829,0.10860012554927786,3.0,3.0,383.0,37.0
BOOKKEEPER,6,81.3566739606127,IBk,BestFirst(Forward),OverSampling,0.19672131147540983,0.3,0.7117551813471502,0.1400933256435796,12.0,49.0,337.0,28.0
BOOKKEEPER,6,81.3566739606127,RandomForest,BestFirst(Forward),UnderSampling,0.2391304347826087,0.55,0.7503238341968912,0.23293501391389745,22.0,70.0,316.0,18.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,BestFirst(Forward),UnderSampling,0.35714285714285715,0.125,0.7588082901554404,0.14348382379820862,5.0,9.0,377.0,35.0
BOOKKEEPER,6,81.3566739606127,IBk,BestFirst(Forward),UnderSampling,0.20833333333333334,0.5,0.7235751295336788,0.18624641833810868,20.0,76.0,310.0,20.0
BOOKKEEPER,6,81.3566739606127,RandomForest,BestFirst(Forward),SyntheticMinorityOversampling,0.36363636363636365,0.3,0.7409974093264249,0.2664979970482815,12.0,21.0,365.0,28.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,BestFirst(Forward),SyntheticMinorityOversampling,0.75,0.075,0.7980246113989637,0.12136343899261914,3.0,1.0,385.0,37.0
BOOKKEEPER,6,81.3566739606127,IBk,BestFirst(Forward),SyntheticMinorityOversampling,0.2777777777777778,0.25,0.743490932642487,0.19121236777868175,10.0,26.0,360.0,30.0
BOOKKEEPER,6,81.3566739606127,RandomForest,BestFirst(Bi-directional),OverSampling,0.20689655172413793,0.3,0.6867551813471503,0.15047968093133599,12.0,46.0,340.0,28.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,BestFirst(Bi-directional),OverSampling,0.5,0.075,0.810330310880829,0.10860012554927786,3.0,3.0,383.0,37.0
BOOKKEEPER,6,81.3566739606127,IBk,BestFirst(Bi-directional),OverSampling,0.19672131147540983,0.3,0.7117551813471502,0.1400933256435796,12.0,49.0,337.0,28.0
BOOKKEEPER,6,81.3566739606127,RandomForest,BestFirst(Bi-directional),UnderSampling,0.2391304347826087,0.55,0.7503238341968912,0.23293501391389745,22.0,70.0,316.0,18.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,BestFirst(Bi-directional),UnderSampling,0.35714285714285715,0.125,0.7588082901554404,0.14348382379820862,5.0,9.0,377.0,35.0
BOOKKEEPER,6,81.3566739606127,IBk,BestFirst(Bi-directional),UnderSampling,0.20833333333333334,0.5,0.7235751295336788,0.18624641833810868,20.0,76.0,310.0,20.0
BOOKKEEPER,6,81.3566739606127,RandomForest,BestFirst(Bi-directional),SyntheticMinorityOversampling,0.36363636363636365,0.3,0.7409974093264249,0.2664979970482815,12.0,21.0,365.0,28.0
BOOKKEEPER,6,81.3566739606127,NaiveBayes,BestFirst(Bi-directional),SyntheticMinorityOversampling,0.75,0.075,0.7980246113989637,0.12136343899261914,3.0,1.0,385.0,37.0
BOOKKEEPER,6,81.3566739606127,IBk,BestFirst(Bi-directional),SyntheticMinorityOversampling,0.2777777777777778,0.25,0.743490932642487,0.19121236777868175,10.0,26.0,360.0,30.0
,,,,
